CustomerID,FavoriteCategory,Gender,AgeGroup,Region,Recency,Frequency,Monetary
CUST01782,Electronics,Female,26-35,Medan,7,34,92467560
CUST01783,Fashion,Female,18-25,Surabaya,17,23,54995978
CUST01784,Sport,Female,36-50,Denpasar,23,35,97456769
CUST01785,Fashion,Female,36-50,Bandung,3,27,75068981
CUST01786,Electronics,Female,18-25,Surabaya,9,30,81117312
CUST01787,Beauty,Female,26-35,Denpasar,37,20,44498639
CUST01788,Sport,Female,26-35,Yogyakarta,2,24,61352154
CUST01789,Beauty,Male,18-25,Medan,9,35,91912664
CUST01790,Sport,Female,>50,Jakarta,48,25,63590064
CUST01791,Electronics,Male,18-25,Jakarta,70,25,57426780
CUST01792,Fashion,Female,18-25,Medan,62,18,51299827
CUST01793,Home,Female,26-35,Bandung,5,24,54393590
CUST01794,Home,Female,36-50,Surabaya,3,27,60403668
CUST01795,Fashion,Male,18-25,Bandung,15,23,60153869
CUST01796,Beauty,Male,26-35,Jakarta,17,31,85546163
CUST01797,Beauty,Female,26-35,Denpasar,34,28,74998613
CUST01798,Home,Male,18-25,Medan,60,16,42691467
CUST01799,Home,Male,18-25,Medan,28,27,73693365
CUST01800,Beauty,Male,26-35,Bandung,75,27,64228435
CUST01801,Sport,Female,18-25,Denpasar,11,32,77762882
CUST01802,Sport,Female,>50,Bandung,18,22,54838073
CUST01803,Beauty,Male,36-50,Surabaya,33,23,53576179
CUST01804,Fashion,Male,>50,Yogyakarta,19,24,62705906
CUST01805,Fashion,Male,18-25,Denpasar,53,21,43476968
CUST01806,Fashion,Female,>50,Yogyakarta,93,23,64262858
CUST01807,Fashion,Female,26-35,Surabaya,15,26,73342585
CUST01808,Electronics,Male,26-35,Yogyakarta,78,26,69387055
CUST01809,Sport,Male,18-25,Jakarta,49,22,50170493
CUST01810,Home,Male,18-25,Yogyakarta,2,24,54442981
CUST01811,Electronics,Female,26-35,Surabaya,17,27,69333312
CUST01812,Beauty,Female,26-35,Yogyakarta,117,11,28894223
CUST01813,Fashion,Male,18-25,Medan,4,28,72113749
CUST01814,Electronics,Male,26-35,Bandung,8,25,58963424
CUST01815,Sport,Male,18-25,Jakarta,0,14,33033827
CUST01816,Beauty,Female,26-35,Medan,52,22,50023170
CUST01817,Fashion,Male,26-35,Medan,17,29,65569332
CUST01818,Beauty,Female,36-50,Surabaya,4,34,95564631
CUST01819,Beauty,Female,36-50,Bandung,12,19,43944402
CUST01820,Fashion,Male,26-35,Bandung,17,31,67293701
CUST01821,Beauty,Male,26-35,Denpasar,2,27,62265703
CUST01822,Beauty,Male,26-35,Jakarta,65,23,54736465
CUST01823,Electronics,Female,36-50,Surabaya,16,24,73909525
CUST01824,Electronics,Female,26-35,Jakarta,57,29,77788490
CUST01825,Electronics,Female,18-25,Denpasar,13,29,77669115
CUST01826,Fashion,Female,18-25,Yogyakarta,12,27,69297802
CUST01827,Fashion,Male,26-35,Medan,7,18,41235077
CUST01828,Fashion,Female,26-35,Jakarta,42,24,56778604
CUST01829,Home,Female,36-50,Medan,95,17,31861289
CUST01830,Electronics,Male,18-25,Surabaya,21,19,39366195
CUST01831,Sport,Female,26-35,Yogyakarta,11,18,47537281
CUST01832,Home,Female,36-50,Surabaya,119,18,54909221
CUST01833,Home,Female,36-50,Yogyakarta,4,17,42583133
CUST01834,Electronics,Female,26-35,Yogyakarta,8,18,48623190
CUST01835,Beauty,Female,26-35,Medan,9,23,59005671
CUST01836,Beauty,Female,26-35,Surabaya,12,27,79131352
CUST01837,Home,Male,>50,Surabaya,12,23,53091982
CUST01838,Home,Male,18-25,Jakarta,23,20,62136132
CUST01839,Sport,Female,>50,Surabaya,40,28,69854522
CUST01840,Home,Male,26-35,Jakarta,27,25,61539430
CUST01841,Beauty,Male,26-35,Bandung,32,25,57123947
CUST01842,Home,Male,18-25,Bandung,3,19,54976302
CUST01843,Electronics,Male,26-35,Bandung,14,24,65675903
CUST01844,Home,Female,26-35,Denpasar,9,23,65702963
CUST01845,Home,Female,18-25,Surabaya,65,21,55726618
CUST01846,Sport,Male,26-35,Denpasar,44,22,52045887
CUST01847,Electronics,Male,>50,Surabaya,27,23,51717382
CUST01848,Electronics,Male,26-35,Jakarta,13,20,55956313
CUST01849,Sport,Female,36-50,Denpasar,3,31,76580663
CUST01850,Home,Female,18-25,Denpasar,25,34,83227852
CUST01851,Fashion,Male,26-35,Denpasar,14,21,48891156
CUST01852,Fashion,Female,18-25,Yogyakarta,65,28,77730214
CUST01853,Fashion,Female,26-35,Jakarta,44,26,53205824
CUST01854,Beauty,Female,>50,Bandung,18,25,68792293
CUST01855,Sport,Female,26-35,Jakarta,6,30,79000641
CUST01856,Beauty,Male,18-25,Yogyakarta,13,24,67617070
CUST01857,Home,Female,26-35,Surabaya,63,25,75635317
CUST01858,Fashion,Female,26-35,Jakarta,95,32,71254852
CUST01859,Beauty,Female,26-35,Denpasar,99,28,72779619
CUST01860,Beauty,Female,36-50,Bandung,16,22,59572961
CUST01861,Sport,Female,36-50,Bandung,0,26,54183969
CUST01862,Fashion,Female,26-35,Surabaya,2,29,81362293
CUST01863,Home,Male,26-35,Jakarta,62,20,34424825
CUST01864,Beauty,Female,18-25,Yogyakarta,10,34,84194329
CUST01865,Sport,Female,18-25,Surabaya,3,22,66730569
CUST01866,Beauty,Female,26-35,Jakarta,37,26,57346125
CUST01867,Fashion,Male,26-35,Medan,60,28,57107813
CUST01868,Electronics,Male,26-35,Bandung,1,23,63836676
CUST01869,Fashion,Male,26-35,Yogyakarta,21,26,78412263
CUST01870,Beauty,Female,18-25,Denpasar,43,21,57484683
CUST01871,Home,Female,26-35,Yogyakarta,24,23,62228094
CUST01872,Beauty,Male,18-25,Denpasar,6,22,51846001
CUST01873,Electronics,Female,18-25,Yogyakarta,57,19,40765161
CUST01874,Electronics,Female,36-50,Bandung,50,27,68238679
CUST01875,Sport,Female,18-25,Denpasar,48,29,81197301
CUST01876,Sport,Female,26-35,Jakarta,72,24,59151588
CUST01877,Electronics,Female,18-25,Denpasar,10,22,54902724
CUST01878,Beauty,Female,36-50,Surabaya,3,25,70124528
CUST01879,Home,Male,26-35,Jakarta,35,31,80619104
CUST01880,Sport,Female,18-25,Surabaya,19,35,90918499
CUST01881,Home,Female,26-35,Yogyakarta,27,24,54248741
CUST01882,Sport,Female,36-50,Jakarta,43,29,81545598
CUST01883,Sport,Female,>50,Yogyakarta,4,27,62096345
CUST01884,Sport,Female,18-25,Medan,1,35,82423510
CUST01885,Fashion,Male,36-50,Yogyakarta,18,19,40267969
CUST01886,Beauty,Female,>50,Yogyakarta,14,24,61211618
CUST01887,Sport,Male,>50,Surabaya,5,28,76133048
CUST01888,Fashion,Male,26-35,Denpasar,38,20,52256695
CUST01889,Electronics,Female,26-35,Medan,58,18,40943409
CUST01890,Home,Female,26-35,Yogyakarta,22,23,58759009
CUST01891,Fashion,Male,36-50,Yogyakarta,26,28,68823063
CUST01892,Home,Male,26-35,Medan,42,19,38560854
CUST01893,Fashion,Female,26-35,Medan,49,22,65447599
CUST01894,Fashion,Male,26-35,Jakarta,54,23,47411103
CUST01895,Home,Female,36-50,Surabaya,10,21,66751302
CUST01896,Home,Female,36-50,Medan,33,21,64039662
CUST01897,Sport,Female,18-25,Medan,4,24,65912795
CUST01898,Fashion,Male,36-50,Bandung,14,22,57418343
CUST01899,Beauty,Male,26-35,Denpasar,30,21,64671951
CUST01900,Beauty,Female,36-50,Medan,30,15,28872315
CUST01901,Home,Female,26-35,Surabaya,74,25,59810137
CUST01902,Sport,Male,26-35,Denpasar,11,19,43484751
CUST01903,Fashion,Female,>50,Denpasar,0,20,51984187
CUST01904,Beauty,Male,18-25,Yogyakarta,3,33,82585102
CUST01905,Electronics,Female,36-50,Yogyakarta,6,18,49913291
CUST01906,Fashion,Male,26-35,Yogyakarta,88,20,51150219
CUST01907,Beauty,Female,26-35,Yogyakarta,9,28,84038234
CUST01908,Fashion,Male,26-35,Bandung,30,20,45262715
CUST01909,Electronics,Male,26-35,Medan,11,26,62897638
CUST01910,Home,Male,26-35,Yogyakarta,10,31,78789975
CUST01911,Sport,Male,18-25,Jakarta,15,21,49244848
CUST01912,Electronics,Female,18-25,Yogyakarta,14,30,72507251
CUST01913,Sport,Female,18-25,Medan,44,25,61019393
CUST01914,Fashion,Male,>50,Yogyakarta,39,33,79615540
CUST01915,Home,Male,>50,Bandung,40,27,63106600
CUST01916,Beauty,Female,26-35,Surabaya,12,17,49655170
CUST01917,Sport,Female,36-50,Surabaya,29,29,79143543
CUST01918,Fashion,Female,26-35,Medan,10,24,62804824
CUST01919,Electronics,Male,26-35,Surabaya,34,25,69280619
CUST01920,Home,Male,36-50,Surabaya,120,23,53979596
CUST01921,Sport,Female,>50,Jakarta,6,16,44978473
CUST01922,Electronics,Male,26-35,Medan,60,25,68158360
CUST01923,Fashion,Female,36-50,Medan,35,23,54655841
CUST01924,Electronics,Male,18-25,Surabaya,44,33,84747995
CUST01925,Beauty,Female,>50,Surabaya,7,16,42112219
CUST01926,Electronics,Male,18-25,Surabaya,23,23,57623000
CUST01927,Fashion,Female,26-35,Denpasar,39,26,45479881
CUST01928,Sport,Female,26-35,Bandung,21,20,45442391
CUST01929,Sport,Female,26-35,Yogyakarta,6,32,70682621
CUST01930,Beauty,Male,18-25,Bandung,54,33,89235326
CUST01931,Beauty,Female,>50,Medan,30,30,65827611
CUST01932,Beauty,Female,18-25,Jakarta,17,27,74636788
CUST01933,Beauty,Female,26-35,Yogyakarta,9,32,84141317
CUST01934,Home,Female,18-25,Jakarta,40,23,55822900
CUST01935,Electronics,Female,26-35,Denpasar,30,25,67944523
CUST01936,Fashion,Female,26-35,Medan,14,26,76283711
CUST01937,Beauty,Male,26-35,Denpasar,41,19,48447024
CUST01938,Beauty,Female,18-25,Medan,17,28,71608018
CUST01939,Electronics,Female,18-25,Jakarta,69,28,74907726
CUST01940,Electronics,Male,26-35,Jakarta,5,23,50347613
CUST01941,Home,Male,36-50,Jakarta,10,21,54213466
CUST01942,Fashion,Male,36-50,Medan,27,20,56098893
CUST01943,Beauty,Female,18-25,Surabaya,69,25,66070997
CUST01944,Fashion,Female,26-35,Jakarta,11,30,74628450
CUST01945,Electronics,Female,18-25,Denpasar,23,28,78431201
CUST01946,Home,Female,18-25,Yogyakarta,23,22,51929528
CUST01947,Home,Male,26-35,Medan,11,30,81074657
CUST01948,Electronics,Male,26-35,Denpasar,24,29,71868967
CUST01949,Sport,Male,18-25,Bandung,32,29,66352390
CUST01950,Beauty,Male,18-25,Bandung,10,27,66971067
CUST01951,Electronics,Male,18-25,Yogyakarta,5,25,59598680
CUST01952,Electronics,Male,36-50,Surabaya,15,15,41356431
CUST01953,Fashion,Female,>50,Jakarta,5,28,71671827
CUST01954,Beauty,Female,18-25,Medan,6,30,79452785
CUST01955,Fashion,Female,18-25,Denpasar,52,22,47894141
CUST01956,Beauty,Female,36-50,Jakarta,13,19,56541036
CUST01957,Sport,Female,>50,Denpasar,17,26,55579095
CUST01958,Beauty,Male,26-35,Medan,23,20,38147372
CUST01959,Fashion,Female,18-25,Bandung,98,22,57044027
CUST01960,Sport,Female,18-25,Jakarta,59,21,66409486
CUST01961,Fashion,Male,26-35,Yogyakarta,14,22,45875053
CUST01962,Beauty,Male,26-35,Surabaya,155,18,37867978
CUST01963,Electronics,Female,18-25,Yogyakarta,12,37,91082048
CUST01964,Beauty,Male,26-35,Surabaya,4,22,59427015
CUST01965,Beauty,Female,18-25,Denpasar,2,31,68899180
CUST01966,Sport,Female,36-50,Jakarta,8,21,54172223
CUST01967,Beauty,Male,26-35,Jakarta,6,27,64429122
CUST01968,Fashion,Male,18-25,Surabaya,4,20,56193254
CUST01969,Home,Male,26-35,Bandung,13,24,60733947
CUST01970,Sport,Male,26-35,Medan,82,32,75010015
CUST01971,Home,Male,>50,Yogyakarta,25,28,79760922
CUST01972,Home,Female,26-35,Denpasar,4,36,82682696
CUST01973,Fashion,Male,18-25,Yogyakarta,29,22,59791783
CUST01974,Electronics,Female,36-50,Yogyakarta,20,26,52695990
CUST01975,Beauty,Male,18-25,Denpasar,1,33,92128703
CUST01976,Electronics,Female,>50,Denpasar,54,18,42474703
CUST01977,Home,Male,26-35,Jakarta,64,20,57010861
CUST01978,Beauty,Male,26-35,Yogyakarta,52,26,55637783
CUST01979,Home,Female,18-25,Medan,17,21,56524652
CUST01980,Beauty,Female,26-35,Medan,42,18,56927687
CUST01981,Electronics,Male,36-50,Surabaya,1,12,19094335
CUST01982,Beauty,Female,36-50,Denpasar,78,21,58107050
CUST01983,Beauty,Female,18-25,Jakarta,4,18,54589983
CUST01984,Beauty,Female,18-25,Medan,13,24,68618176
CUST01985,Home,Male,36-50,Bandung,62,22,65943131
CUST01986,Electronics,Male,>50,Jakarta,22,35,95311251
CUST01987,Sport,Female,18-25,Jakarta,3,15,40626340
CUST01988,Electronics,Female,26-35,Medan,7,23,47983947
CUST01989,Fashion,Male,26-35,Bandung,32,25,61114521
CUST01990,Electronics,Female,36-50,Surabaya,0,33,91589688
CUST01991,Electronics,Female,18-25,Medan,12,31,74344161
CUST01992,Fashion,Male,18-25,Bandung,1,24,62899328
CUST01993,Electronics,Female,36-50,Jakarta,5,27,63219506
CUST01994,Electronics,Male,18-25,Bandung,96,28,84527828
CUST01995,Electronics,Female,26-35,Jakarta,10,30,70143752
CUST01996,Beauty,Female,26-35,Medan,20,33,85333013
CUST01997,Home,Female,26-35,Denpasar,73,21,51592136
CUST01998,Electronics,Male,26-35,Medan,78,29,70251471
CUST01999,Home,Male,26-35,Yogyakarta,3,22,53814935
CUST02000,Home,Male,18-25,Yogyakarta,13,22,61695792
