CustomerID,FavoriteCategory,Gender,AgeGroup,Region,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST01198,Sport,Female,36-50,Bandung,71,23,54799439,1,2,2,122,At Risk Customer
CUST01199,Home,Female,18-25,Bandung,3,27,73098676,4,3,4,434,Loyal Customer
CUST01200,Home,Male,26-35,Jakarta,6,28,76726064,4,3,4,434,Loyal Customer
CUST01201,Electronics,Female,26-35,Yogyakarta,67,21,48290038,1,1,1,111,At Risk Customer
CUST01202,Fashion,Male,26-35,Surabaya,44,26,61973890,1,3,2,132,At Risk Customer
CUST01203,Sport,Male,18-25,Bandung,9,25,65690088,3,2,3,323,Potential Customer
CUST01204,Electronics,Male,36-50,Surabaya,39,19,43712157,2,1,1,211,New Customer
CUST01205,Beauty,Female,26-35,Medan,31,30,83636171,2,4,4,244,Potential Customer
CUST01206,Beauty,Female,36-50,Jakarta,36,31,70164592,2,4,3,243,Potential Customer
CUST01207,Home,Female,36-50,Yogyakarta,26,30,83120380,2,4,4,244,Potential Customer
CUST01208,Sport,Male,36-50,Medan,4,17,46684472,4,1,1,411,New Customer
CUST01209,Electronics,Male,26-35,Medan,3,26,71201005,4,3,3,433,Loyal Customer
CUST01210,Fashion,Female,26-35,Denpasar,46,19,42855115,1,1,1,111,At Risk Customer
CUST01211,Fashion,Male,18-25,Medan,9,26,78491345,3,3,4,334,Loyal Customer
CUST01212,Sport,Female,26-35,Jakarta,36,29,81183074,2,4,4,244,Potential Customer
CUST01213,Electronics,Male,18-25,Bandung,18,29,67866481,3,4,3,343,Loyal Customer
CUST01214,Home,Female,26-35,Jakarta,7,19,46693918,4,1,1,411,New Customer
CUST01215,Sport,Female,18-25,Bandung,17,28,73757418,3,3,4,334,Loyal Customer
CUST01216,Home,Male,18-25,Medan,10,33,68381949,3,4,3,343,Loyal Customer
CUST01217,Beauty,Male,18-25,Medan,32,18,45407465,2,1,1,211,New Customer
CUST01218,Electronics,Female,18-25,Yogyakarta,5,22,52795586,4,2,1,421,Potential Customer
CUST01219,Sport,Female,36-50,Bandung,27,24,56989420,2,2,2,222,Potential Customer
CUST01220,Electronics,Male,36-50,Medan,2,24,47014302,4,2,1,421,Potential Customer
CUST01221,Sport,Female,26-35,Denpasar,8,30,76233332,4,4,4,444,Loyal Customer
CUST01222,Home,Male,18-25,Surabaya,40,29,63372025,2,4,3,243,Potential Customer
CUST01223,Home,Male,18-25,Yogyakarta,11,17,43251883,3,1,1,311,New Customer
CUST01224,Beauty,Female,18-25,Jakarta,19,29,67620681,3,4,3,343,Loyal Customer
CUST01225,Fashion,Male,18-25,Yogyakarta,3,28,64842408,4,3,3,433,Loyal Customer
CUST01226,Fashion,Female,36-50,Surabaya,18,23,56473394,3,2,2,322,Potential Customer
CUST01227,Beauty,Male,18-25,Bandung,65,22,57098701,1,2,2,122,At Risk Customer
CUST01228,Beauty,Male,26-35,Jakarta,17,25,57447355,3,2,2,322,Potential Customer
CUST01229,Sport,Female,18-25,Jakarta,2,35,94622461,4,4,4,444,Loyal Customer
CUST01230,Fashion,Male,18-25,Bandung,6,21,49863405,4,1,1,411,New Customer
CUST01231,Electronics,Female,26-35,Yogyakarta,5,26,58215363,4,3,2,432,Potential Customer
CUST01232,Sport,Male,26-35,Medan,45,25,59909394,1,2,2,122,At Risk Customer
CUST01233,Electronics,Male,18-25,Yogyakarta,0,28,67625999,4,3,3,433,Loyal Customer
CUST01234,Fashion,Male,18-25,Surabaya,13,23,63769569,3,2,3,323,Potential Customer
CUST01235,Home,Female,26-35,Denpasar,23,28,71899105,2,3,3,233,Potential Customer
CUST01236,Sport,Male,18-25,Medan,10,35,99545733,3,4,4,344,Loyal Customer
CUST01237,Beauty,Female,18-25,Yogyakarta,1,25,52817115,4,2,1,421,Potential Customer
CUST01238,Sport,Female,>50,Denpasar,13,21,52605887,3,1,1,311,New Customer
CUST01239,Home,Female,26-35,Denpasar,39,32,74495772,2,4,4,244,Potential Customer
CUST01240,Fashion,Male,26-35,Bandung,80,23,58067758,1,2,2,122,At Risk Customer
CUST01241,Electronics,Female,26-35,Surabaya,12,14,35628127,3,1,1,311,New Customer
CUST01242,Fashion,Female,26-35,Surabaya,116,19,53819310,1,1,2,112,At Risk Customer
CUST01243,Sport,Female,26-35,Surabaya,45,21,50826499,1,1,1,111,At Risk Customer
CUST01244,Home,Female,26-35,Medan,2,26,69206743,4,3,3,433,Loyal Customer
CUST01245,Beauty,Female,36-50,Jakarta,27,20,47347093,2,1,1,211,New Customer
CUST01246,Electronics,Female,18-25,Medan,4,23,58433156,4,2,2,422,Potential Customer
CUST01247,Fashion,Male,26-35,Yogyakarta,64,34,82319745,1,4,4,144,At Risk Customer
CUST01248,Electronics,Male,26-35,Denpasar,50,22,63806008,1,2,3,123,At Risk Customer
CUST01249,Electronics,Female,36-50,Denpasar,3,24,64859342,4,2,3,423,Potential Customer
CUST01250,Beauty,Female,26-35,Jakarta,3,22,54197898,4,2,2,422,Potential Customer
CUST01251,Beauty,Female,26-35,Yogyakarta,32,27,64366121,2,3,3,233,Potential Customer
CUST01252,Sport,Female,18-25,Jakarta,62,23,57813383,1,2,2,122,At Risk Customer
CUST01253,Home,Male,26-35,Denpasar,124,20,46147177,1,1,1,111,At Risk Customer
CUST01254,Beauty,Male,18-25,Medan,39,21,40835270,2,1,1,211,New Customer
CUST01255,Sport,Female,26-35,Surabaya,0,38,97862347,4,4,4,444,Loyal Customer
CUST01256,Sport,Male,18-25,Denpasar,35,31,82551324,2,4,4,244,Potential Customer
CUST01257,Fashion,Male,26-35,Bandung,52,23,74897782,1,2,4,124,At Risk Customer
CUST01258,Home,Female,18-25,Surabaya,10,24,69487606,3,2,3,323,Potential Customer
CUST01259,Home,Male,26-35,Denpasar,17,22,51052369,3,2,1,321,Potential Customer
CUST01260,Home,Female,36-50,Medan,4,22,61316368,4,2,2,422,Potential Customer
CUST01261,Electronics,Male,18-25,Jakarta,38,17,36834917,2,1,1,211,New Customer
CUST01262,Beauty,Female,26-35,Surabaya,10,19,52715681,3,1,1,311,New Customer
CUST01263,Home,Male,26-35,Medan,4,27,63004652,4,3,3,433,Loyal Customer
CUST01264,Sport,Female,18-25,Yogyakarta,14,19,45707469,3,1,1,311,New Customer
CUST01265,Beauty,Male,36-50,Bandung,2,34,85227512,4,4,4,444,Loyal Customer
CUST01266,Electronics,Male,18-25,Surabaya,86,28,70228618,1,3,3,133,At Risk Customer
CUST01267,Home,Male,26-35,Jakarta,1,33,84077755,4,4,4,444,Loyal Customer
CUST01268,Fashion,Female,26-35,Yogyakarta,1,26,59848110,4,3,2,432,Potential Customer
CUST01269,Beauty,Female,26-35,Medan,36,22,69554410,2,2,3,223,Potential Customer
CUST01270,Sport,Male,26-35,Bandung,62,18,51998943,1,1,1,111,At Risk Customer
CUST01271,Fashion,Female,18-25,Jakarta,98,25,69845150,1,2,3,123,At Risk Customer
CUST01272,Electronics,Female,18-25,Medan,42,18,42266480,1,1,1,111,At Risk Customer
CUST01273,Electronics,Female,36-50,Medan,9,30,83742759,3,4,4,344,Loyal Customer
CUST01274,Home,Male,26-35,Surabaya,2,22,47106120,4,2,1,421,Potential Customer
CUST01275,Beauty,Female,36-50,Surabaya,2,31,90620616,4,4,4,444,Loyal Customer
CUST01276,Fashion,Male,36-50,Jakarta,8,19,40361534,4,1,1,411,New Customer
CUST01277,Fashion,Male,36-50,Denpasar,4,25,64047885,4,2,3,423,Potential Customer
CUST01278,Sport,Female,26-35,Denpasar,35,25,70569143,2,2,3,223,Potential Customer
CUST01279,Sport,Male,26-35,Medan,8,37,95260061,4,4,4,444,Loyal Customer
CUST01280,Fashion,Female,36-50,Surabaya,2,24,50528416,4,2,1,421,Potential Customer
CUST01281,Home,Female,26-35,Bandung,12,35,99427268,3,4,4,344,Loyal Customer
CUST01282,Fashion,Female,18-25,Bandung,1,35,89331172,4,4,4,444,Loyal Customer
CUST01283,Electronics,Female,36-50,Medan,8,32,77072973,4,4,4,444,Loyal Customer
CUST01284,Beauty,Male,36-50,Surabaya,22,28,58797791,2,3,2,232,Potential Customer
CUST01285,Home,Male,26-35,Jakarta,29,23,62195666,2,2,2,222,Potential Customer
CUST01286,Home,Female,18-25,Jakarta,33,19,47971615,2,1,1,211,New Customer
CUST01287,Electronics,Male,26-35,Jakarta,3,26,61265871,4,3,2,432,Potential Customer
CUST01288,Fashion,Male,36-50,Bandung,3,19,50947185,4,1,1,411,New Customer
CUST01289,Sport,Male,>50,Surabaya,2,32,80384377,4,4,4,444,Loyal Customer
CUST01290,Sport,Male,18-25,Surabaya,24,29,63811094,2,4,3,243,Potential Customer
CUST01291,Fashion,Male,18-25,Bandung,19,26,71629418,3,3,3,333,Loyal Customer
CUST01292,Fashion,Male,36-50,Jakarta,14,35,86691603,3,4,4,344,Loyal Customer
CUST01293,Fashion,Female,26-35,Jakarta,39,30,72396316,2,4,3,243,Potential Customer
CUST01294,Beauty,Female,26-35,Medan,50,33,80460377,1,4,4,144,At Risk Customer
CUST01295,Fashion,Female,>50,Denpasar,2,24,46013846,4,2,1,421,Potential Customer
CUST01296,Electronics,Male,18-25,Yogyakarta,23,24,58174375,2,2,2,222,Potential Customer
CUST01297,Home,Male,26-35,Denpasar,2,29,78106600,4,4,4,444,Loyal Customer
CUST01298,Beauty,Male,18-25,Surabaya,7,19,47438045,4,1,1,411,New Customer
CUST01299,Beauty,Female,26-35,Surabaya,3,29,70189084,4,4,3,443,Loyal Customer
CUST01300,Home,Female,36-50,Surabaya,11,31,73956689,3,4,4,344,Loyal Customer
CUST01301,Beauty,Male,26-35,Denpasar,27,33,79141513,2,4,4,244,Potential Customer
CUST01302,Beauty,Female,>50,Yogyakarta,46,23,60342658,1,2,2,122,At Risk Customer
CUST01303,Electronics,Male,26-35,Medan,22,28,78067883,2,3,4,234,Potential Customer
CUST01304,Electronics,Female,26-35,Denpasar,22,24,71464868,2,2,3,223,Potential Customer
CUST01305,Sport,Female,18-25,Yogyakarta,57,22,60948246,1,2,2,122,At Risk Customer
CUST01306,Sport,Female,26-35,Jakarta,53,23,60082442,1,2,2,122,At Risk Customer
CUST01307,Beauty,Female,26-35,Jakarta,6,27,65064005,4,3,3,433,Loyal Customer
CUST01308,Fashion,Female,18-25,Surabaya,71,28,59547783,1,3,2,132,At Risk Customer
CUST01309,Sport,Male,26-35,Bandung,2,30,82179903,4,4,4,444,Loyal Customer
CUST01310,Fashion,Female,26-35,Surabaya,60,17,42492833,1,1,1,111,At Risk Customer
CUST01311,Electronics,Male,36-50,Bandung,28,20,56706294,2,1,2,212,New Customer
CUST01312,Beauty,Female,26-35,Yogyakarta,38,25,65917188,2,2,3,223,Potential Customer
CUST01313,Sport,Female,36-50,Jakarta,29,28,68083951,2,3,3,233,Potential Customer
CUST01314,Beauty,Female,18-25,Denpasar,36,28,88886803,2,3,4,234,Potential Customer
CUST01315,Beauty,Female,18-25,Bandung,73,23,64324920,1,2,3,123,At Risk Customer
CUST01316,Fashion,Female,26-35,Yogyakarta,3,33,67367269,4,4,3,443,Loyal Customer
CUST01317,Beauty,Female,26-35,Jakarta,121,23,50914979,1,2,1,121,At Risk Customer
CUST01318,Beauty,Female,18-25,Denpasar,52,27,61615706,1,3,2,132,At Risk Customer
CUST01319,Beauty,Male,36-50,Bandung,7,23,56860084,4,2,2,422,Potential Customer
CUST01320,Electronics,Male,36-50,Surabaya,22,20,42535722,2,1,1,211,New Customer
CUST01321,Electronics,Male,26-35,Surabaya,6,18,43628088,4,1,1,411,New Customer
CUST01322,Home,Male,18-25,Surabaya,17,28,61206518,3,3,2,332,Potential Customer
CUST01323,Sport,Female,36-50,Yogyakarta,49,22,45986121,1,2,1,121,At Risk Customer
CUST01324,Beauty,Male,26-35,Surabaya,8,20,52667304,4,1,1,411,New Customer
CUST01325,Beauty,Female,36-50,Medan,82,19,56251034,1,1,2,112,At Risk Customer
CUST01326,Home,Male,36-50,Jakarta,14,19,43691252,3,1,1,311,New Customer
CUST01327,Beauty,Male,36-50,Yogyakarta,60,14,35353098,1,1,1,111,At Risk Customer
CUST01328,Beauty,Female,26-35,Denpasar,0,32,86384727,4,4,4,444,Loyal Customer
CUST01329,Electronics,Female,18-25,Surabaya,81,21,62295233,1,1,2,112,At Risk Customer
CUST01330,Electronics,Female,26-35,Jakarta,0,26,67258500,4,3,3,433,Loyal Customer
CUST01331,Sport,Female,26-35,Bandung,97,17,47025113,1,1,1,111,At Risk Customer
CUST01332,Electronics,Female,36-50,Surabaya,45,29,79556803,1,4,4,144,At Risk Customer
CUST01333,Sport,Male,18-25,Jakarta,12,22,44175873,3,2,1,321,Potential Customer
CUST01334,Beauty,Female,18-25,Medan,4,24,59820451,4,2,2,422,Potential Customer
CUST01335,Electronics,Female,36-50,Bandung,9,26,62908562,3,3,3,333,Loyal Customer
CUST01336,Fashion,Female,36-50,Medan,16,23,67614140,3,2,3,323,Potential Customer
CUST01337,Fashion,Male,>50,Denpasar,34,29,84261046,2,4,4,244,Potential Customer
CUST01338,Beauty,Female,36-50,Jakarta,9,17,44616913,3,1,1,311,New Customer
CUST01339,Beauty,Male,26-35,Medan,14,28,71028946,3,3,3,333,Loyal Customer
CUST01340,Fashion,Male,26-35,Denpasar,7,29,58554638,4,4,2,442,Potential Customer
CUST01341,Electronics,Male,36-50,Jakarta,4,17,46949585,4,1,1,411,New Customer
CUST01342,Home,Female,26-35,Jakarta,28,18,34246782,2,1,1,211,New Customer
CUST01343,Sport,Female,26-35,Medan,32,20,45950677,2,1,1,211,New Customer
CUST01344,Beauty,Female,18-25,Jakarta,22,23,68605889,2,2,3,223,Potential Customer
CUST01345,Fashion,Female,26-35,Surabaya,7,30,86372842,4,4,4,444,Loyal Customer
CUST01346,Beauty,Male,36-50,Jakarta,1,35,81858186,4,4,4,444,Loyal Customer
CUST01347,Beauty,Male,18-25,Yogyakarta,15,23,62987809,3,2,3,323,Potential Customer
CUST01348,Home,Male,18-25,Denpasar,14,18,36328388,3,1,1,311,New Customer
CUST01349,Electronics,Female,26-35,Jakarta,8,24,78570776,4,2,4,424,Potential Customer
CUST01350,Home,Male,18-25,Yogyakarta,55,14,22534183,1,1,1,111,At Risk Customer
CUST01351,Beauty,Female,18-25,Jakarta,5,32,89751581,4,4,4,444,Loyal Customer
CUST01352,Home,Female,26-35,Jakarta,20,22,50910240,2,2,1,221,Potential Customer
CUST01353,Home,Male,>50,Medan,1,29,70130592,4,4,3,443,Loyal Customer
CUST01354,Home,Female,26-35,Surabaya,92,27,71580176,1,3,3,133,At Risk Customer
CUST01355,Electronics,Female,18-25,Denpasar,14,22,55910101,3,2,2,322,Potential Customer
CUST01356,Fashion,Female,18-25,Surabaya,54,28,68346039,1,3,3,133,At Risk Customer
CUST01357,Fashion,Female,26-35,Bandung,63,23,68804332,1,2,3,123,At Risk Customer
CUST01358,Beauty,Male,26-35,Medan,17,18,54529111,3,1,2,312,New Customer
CUST01359,Electronics,Male,36-50,Medan,4,25,61534156,4,2,2,422,Potential Customer
CUST01360,Beauty,Female,26-35,Surabaya,24,13,33611739,2,1,1,211,New Customer
CUST01361,Beauty,Female,36-50,Medan,24,25,69426064,2,2,3,223,Potential Customer
CUST01362,Sport,Male,18-25,Surabaya,0,29,89119588,4,4,4,444,Loyal Customer
CUST01363,Home,Female,26-35,Medan,84,22,62854590,1,2,3,123,At Risk Customer
CUST01364,Beauty,Female,18-25,Jakarta,9,23,63113493,3,2,3,323,Potential Customer
CUST01365,Electronics,Female,>50,Surabaya,4,23,60049067,4,2,2,422,Potential Customer
CUST01366,Beauty,Male,26-35,Surabaya,8,35,76948405,4,4,4,444,Loyal Customer
CUST01367,Beauty,Female,26-35,Yogyakarta,51,30,63031079,1,4,3,143,At Risk Customer
CUST01368,Fashion,Female,18-25,Medan,17,24,70407435,3,2,3,323,Potential Customer
CUST01369,Fashion,Male,18-25,Medan,44,18,42437006,1,1,1,111,At Risk Customer
CUST01370,Fashion,Male,26-35,Surabaya,14,24,59638046,3,2,2,322,Potential Customer
CUST01371,Electronics,Female,18-25,Jakarta,7,31,84757097,4,4,4,444,Loyal Customer
CUST01372,Beauty,Male,26-35,Jakarta,2,27,74335812,4,3,4,434,Loyal Customer
CUST01373,Beauty,Female,18-25,Denpasar,32,22,46041744,2,2,1,221,Potential Customer
CUST01374,Beauty,Female,26-35,Jakarta,31,26,60743449,2,3,2,232,Potential Customer
CUST01375,Electronics,Male,36-50,Medan,22,26,73300437,2,3,4,234,Potential Customer
CUST01376,Fashion,Female,36-50,Yogyakarta,7,13,22153579,4,1,1,411,New Customer
CUST01377,Fashion,Male,36-50,Surabaya,70,22,47522471,1,2,1,121,At Risk Customer
CUST01378,Beauty,Female,18-25,Bandung,2,19,57595681,4,1,2,412,New Customer
CUST01379,Home,Male,18-25,Yogyakarta,1,29,55263932,4,4,2,442,Potential Customer
CUST01380,Electronics,Female,26-35,Bandung,16,27,68914142,3,3,3,333,Loyal Customer
CUST01381,Home,Male,26-35,Yogyakarta,33,25,81791215,2,2,4,224,Potential Customer
CUST01382,Fashion,Male,26-35,Jakarta,17,33,86860781,3,4,4,344,Loyal Customer
CUST01383,Sport,Female,18-25,Medan,12,16,41925430,3,1,1,311,New Customer
CUST01384,Beauty,Male,18-25,Bandung,70,23,61436397,1,2,2,122,At Risk Customer
CUST01385,Electronics,Female,18-25,Yogyakarta,18,16,47901986,3,1,1,311,New Customer
CUST01386,Beauty,Male,36-50,Medan,41,34,78621601,2,4,4,244,Potential Customer
CUST01387,Electronics,Female,18-25,Bandung,11,28,75723808,3,3,4,334,Loyal Customer
CUST01388,Sport,Male,26-35,Surabaya,57,24,54923444,1,2,2,122,At Risk Customer
CUST01389,Electronics,Female,18-25,Yogyakarta,39,29,74051157,2,4,4,244,Potential Customer
CUST01390,Beauty,Female,26-35,Surabaya,37,16,41412154,2,1,1,211,New Customer
CUST01391,Sport,Male,26-35,Jakarta,1,33,95249071,4,4,4,444,Loyal Customer
CUST01392,Home,Male,36-50,Surabaya,6,31,70644911,4,4,3,443,Loyal Customer
CUST01393,Home,Male,36-50,Surabaya,48,23,48894959,1,2,1,121,At Risk Customer
CUST01394,Electronics,Female,26-35,Denpasar,11,18,53568074,3,1,2,312,New Customer
CUST01395,Beauty,Male,>50,Yogyakarta,32,23,57101009,2,2,2,222,Potential Customer
CUST01396,Beauty,Female,>50,Jakarta,65,26,58601339,1,3,2,132,At Risk Customer
CUST01397,Sport,Male,36-50,Surabaya,7,20,46129102,4,1,1,411,New Customer
CUST01398,Home,Male,36-50,Medan,53,18,43564443,1,1,1,111,At Risk Customer
CUST01399,Beauty,Female,18-25,Bandung,42,33,82210846,1,4,4,144,At Risk Customer
CUST01400,Beauty,Female,26-35,Surabaya,4,18,36984400,4,1,1,411,New Customer
CUST01401,Electronics,Male,18-25,Jakarta,34,30,84298610,2,4,4,244,Potential Customer
CUST01402,Fashion,Male,18-25,Surabaya,41,28,53571010,2,3,2,232,Potential Customer
CUST01403,Fashion,Male,>50,Bandung,41,21,52235906,2,1,1,211,New Customer
CUST01404,Home,Female,26-35,Jakarta,47,26,63094207,1,3,3,133,At Risk Customer
CUST01405,Sport,Female,36-50,Yogyakarta,38,18,52052663,2,1,1,211,New Customer
CUST01406,Electronics,Female,36-50,Jakarta,17,26,66443605,3,3,3,333,Loyal Customer
CUST01407,Electronics,Female,36-50,Yogyakarta,11,16,47487253,3,1,1,311,New Customer
CUST01408,Electronics,Female,>50,Jakarta,33,24,70173177,2,2,3,223,Potential Customer
CUST01409,Electronics,Female,18-25,Bandung,16,28,70014413,3,3,3,333,Loyal Customer
CUST01410,Home,Female,18-25,Bandung,0,31,68428113,4,4,3,443,Loyal Customer
CUST01411,Beauty,Male,26-35,Jakarta,13,17,45637398,3,1,1,311,New Customer
CUST01412,Electronics,Male,18-25,Surabaya,46,25,64636148,1,2,3,123,At Risk Customer
CUST01413,Beauty,Male,18-25,Bandung,11,19,59095634,3,1,2,312,New Customer
CUST01414,Home,Male,26-35,Yogyakarta,18,22,59078877,3,2,2,322,Potential Customer
CUST01415,Beauty,Female,36-50,Yogyakarta,19,31,81597139,3,4,4,344,Loyal Customer
CUST01416,Sport,Female,26-35,Medan,11,25,57928724,3,2,2,322,Potential Customer
CUST01417,Electronics,Male,26-35,Denpasar,53,28,63908847,1,3,3,133,At Risk Customer
CUST01418,Home,Male,26-35,Denpasar,15,22,57342481,3,2,2,322,Potential Customer
CUST01419,Home,Female,18-25,Denpasar,21,34,81001755,2,4,4,244,Potential Customer
CUST01420,Electronics,Female,18-25,Yogyakarta,17,33,76724953,3,4,4,344,Loyal Customer
CUST01421,Home,Male,36-50,Medan,3,27,79118594,4,3,4,434,Loyal Customer
CUST01422,Electronics,Female,26-35,Denpasar,31,14,31359948,2,1,1,211,New Customer
CUST01423,Sport,Male,36-50,Denpasar,14,25,59324866,3,2,2,322,Potential Customer
CUST01424,Sport,Male,18-25,Jakarta,10,20,49299600,3,1,1,311,New Customer
CUST01425,Home,Female,36-50,Jakarta,132,28,71132194,1,3,3,133,At Risk Customer
CUST01426,Beauty,Female,26-35,Jakarta,67,21,50018039,1,1,1,111,At Risk Customer
CUST01427,Beauty,Male,26-35,Surabaya,26,23,48910310,2,2,1,221,Potential Customer
CUST01428,Fashion,Female,26-35,Denpasar,0,25,70124080,4,2,3,423,Potential Customer
CUST01429,Beauty,Female,36-50,Surabaya,19,31,74610663,3,4,4,344,Loyal Customer
CUST01430,Home,Female,26-35,Medan,133,21,52199646,1,1,1,111,At Risk Customer
CUST01431,Fashion,Female,26-35,Yogyakarta,129,28,50216914,1,3,1,131,At Risk Customer
CUST01432,Fashion,Female,>50,Denpasar,13,33,83628461,3,4,4,344,Loyal Customer
CUST01433,Beauty,Female,36-50,Yogyakarta,3,22,58291847,4,2,2,422,Potential Customer
CUST01434,Fashion,Female,26-35,Jakarta,30,24,57462814,2,2,2,222,Potential Customer
CUST01435,Beauty,Male,36-50,Denpasar,214,16,49947151,1,1,1,111,At Risk Customer
CUST01436,Beauty,Male,26-35,Bandung,32,30,67534076,2,4,3,243,Potential Customer
CUST01437,Fashion,Male,18-25,Surabaya,26,27,58484908,2,3,2,232,Potential Customer
CUST01438,Beauty,Female,26-35,Surabaya,56,27,65493883,1,3,3,133,At Risk Customer
CUST01439,Beauty,Male,>50,Denpasar,30,18,51078304,2,1,1,211,New Customer
CUST01440,Electronics,Female,>50,Jakarta,0,23,71183618,4,2,3,423,Potential Customer
CUST01441,Beauty,Female,26-35,Surabaya,4,31,81043324,4,4,4,444,Loyal Customer
CUST01442,Fashion,Male,26-35,Jakarta,45,26,69374982,1,3,3,133,At Risk Customer
CUST01443,Beauty,Female,18-25,Medan,38,24,61959510,2,2,2,222,Potential Customer
CUST01444,Beauty,Male,>50,Yogyakarta,22,29,85133946,2,4,4,244,Potential Customer
CUST01445,Fashion,Female,>50,Bandung,44,20,45199365,1,1,1,111,At Risk Customer
CUST01446,Sport,Male,26-35,Yogyakarta,13,23,53569270,3,2,2,322,Potential Customer
CUST01447,Electronics,Female,36-50,Yogyakarta,27,35,91081910,2,4,4,244,Potential Customer
CUST01448,Sport,Female,36-50,Medan,26,22,44255680,2,2,1,221,Potential Customer
CUST01449,Beauty,Female,26-35,Surabaya,29,26,57011611,2,3,2,232,Potential Customer
CUST01450,Electronics,Female,18-25,Bandung,103,30,79315179,1,4,4,144,At Risk Customer
CUST01451,Fashion,Female,26-35,Surabaya,3,25,56945790,4,2,2,422,Potential Customer
CUST01452,Electronics,Female,26-35,Denpasar,36,32,69440680,2,4,3,243,Potential Customer
CUST01453,Electronics,Female,26-35,Yogyakarta,79,31,82321939,1,4,4,144,At Risk Customer
CUST01454,Beauty,Female,26-35,Denpasar,4,27,62962662,4,3,3,433,Loyal Customer
CUST01455,Electronics,Male,>50,Jakarta,22,23,58517981,2,2,2,222,Potential Customer
CUST01456,Beauty,Female,18-25,Yogyakarta,24,32,89405191,2,4,4,244,Potential Customer
CUST01457,Fashion,Female,26-35,Surabaya,0,23,64587425,4,2,3,423,Potential Customer
CUST01458,Sport,Female,26-35,Yogyakarta,11,31,64072236,3,4,3,343,Loyal Customer
CUST01459,Beauty,Male,26-35,Jakarta,29,18,45609961,2,1,1,211,New Customer
CUST01460,Electronics,Female,26-35,Medan,0,32,84369143,4,4,4,444,Loyal Customer
CUST01461,Sport,Male,18-25,Denpasar,9,28,75829939,3,3,4,334,Loyal Customer
CUST01462,Beauty,Female,18-25,Denpasar,64,28,85344496,1,3,4,134,At Risk Customer
CUST01463,Electronics,Male,26-35,Surabaya,26,26,60051377,2,3,2,232,Potential Customer
CUST01464,Beauty,Female,26-35,Yogyakarta,75,23,57860216,1,2,2,122,At Risk Customer
CUST01465,Home,Female,18-25,Surabaya,15,20,53343013,3,1,2,312,New Customer
CUST01466,Electronics,Male,36-50,Medan,24,29,69857404,2,4,3,243,Potential Customer
CUST01467,Electronics,Female,26-35,Yogyakarta,29,31,102227822,2,4,4,244,Potential Customer
CUST01468,Fashion,Male,26-35,Yogyakarta,66,33,93671224,1,4,4,144,At Risk Customer
CUST01469,Beauty,Female,36-50,Surabaya,14,30,89102516,3,4,4,344,Loyal Customer
CUST01470,Home,Female,18-25,Surabaya,5,26,74186144,4,3,4,434,Loyal Customer
CUST01471,Beauty,Female,18-25,Jakarta,43,32,97231338,1,4,4,144,At Risk Customer
CUST01472,Electronics,Female,36-50,Medan,0,29,80508455,4,4,4,444,Loyal Customer
CUST01473,Electronics,Female,26-35,Jakarta,2,25,62406909,4,2,2,422,Potential Customer
CUST01474,Fashion,Male,26-35,Denpasar,51,32,97555299,1,4,4,144,At Risk Customer
CUST01475,Electronics,Male,36-50,Yogyakarta,27,25,58418227,2,2,2,222,Potential Customer
CUST01476,Home,Female,36-50,Surabaya,5,23,58198110,4,2,2,422,Potential Customer
CUST01477,Electronics,Female,>50,Yogyakarta,22,26,48077111,2,3,1,231,Potential Customer
CUST01478,Electronics,Female,26-35,Yogyakarta,28,31,73891639,2,4,4,244,Potential Customer
CUST01479,Beauty,Female,26-35,Bandung,30,25,62001911,2,2,2,222,Potential Customer
CUST01480,Electronics,Male,26-35,Denpasar,96,26,67914920,1,3,3,133,At Risk Customer
CUST01481,Fashion,Female,18-25,Bandung,0,26,54534718,4,3,2,432,Potential Customer
CUST01482,Fashion,Male,26-35,Yogyakarta,37,23,53068681,2,2,1,221,Potential Customer
CUST01483,Fashion,Female,18-25,Surabaya,6,33,88414267,4,4,4,444,Loyal Customer
CUST01484,Home,Male,>50,Yogyakarta,1,23,61913958,4,2,2,422,Potential Customer
CUST01485,Home,Male,26-35,Denpasar,38,28,57220033,2,3,2,232,Potential Customer
CUST01486,Fashion,Male,26-35,Bandung,14,24,50491593,3,2,1,321,Potential Customer
CUST01487,Home,Male,26-35,Surabaya,2,25,55023698,4,2,2,422,Potential Customer
CUST01488,Sport,Female,18-25,Yogyakarta,60,29,70049298,1,4,3,143,At Risk Customer
CUST01489,Sport,Male,18-25,Medan,65,27,59569824,1,3,2,132,At Risk Customer
CUST01490,Sport,Male,26-35,Denpasar,102,25,74170075,1,2,4,124,At Risk Customer
CUST01491,Home,Male,18-25,Denpasar,30,32,93793566,2,4,4,244,Potential Customer
CUST01492,Electronics,Male,26-35,Medan,1,22,51990880,4,2,1,421,Potential Customer
CUST01493,Fashion,Male,36-50,Yogyakarta,23,30,73411459,2,4,4,244,Potential Customer
CUST01494,Beauty,Male,36-50,Denpasar,12,28,65056282,3,3,3,333,Loyal Customer
CUST01495,Electronics,Female,26-35,Surabaya,25,33,100096653,2,4,4,244,Potential Customer
CUST01496,Beauty,Female,18-25,Yogyakarta,25,26,63901724,2,3,3,233,Potential Customer
